"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"US1AZMR0082","PHOENIX 9.2 NE, AZ US","33.572013","-112.013225","447.8","2013-03",,,,,,,,,,,,,,,"0.48","5,,N,09,",,,,,,,,,,,"0.81","5,,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0082","PHOENIX 9.2 NE, AZ US","33.572013","-112.013225","447.8","2013-04",,,,,,,"0","5,N",,,,,"0.0","5,,N,30,+",,,,,,,,,,,,,,,"0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0197","CHANDLER 3.8 N, AZ US","33.355208","-111.846137","368.2","2013-01",,,,,,,"0","5,N",,,,,"0.0","5,,N,31,+","0.90",",,N,26,",,,,,,,,,,,"1.90",",,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0197","CHANDLER 3.8 N, AZ US","33.355208","-111.846137","368.2","2013-03",,,,,,,"0","3,N",,,,,"0.0","3,,N,31,+","0.70",",,N,09,",,,,,,,,,,,"1.05",",,,N","0.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0197","CHANDLER 3.8 N, AZ US","33.355208","-111.846137","368.2","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.08",",,N,09,",,,,,,,,,,,"0.08",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"USR0000AGLO","GLOBE ARIZONA, AZ US","33.3503","-110.6519","1112.5","2013-01",,,"0",,,,,,"19",",U,15,",,,,,,,"69",",U,22,",,,"1496",,,,,,,,,,"42.8",",U","52.0",",,,U","33.7",",,,U",,,,,,,,,,,,
"USR0000AGLO","GLOBE ARIZONA, AZ US","33.3503","-110.6519","1112.5","2013-02",,,"0",,,,,,"26",",U,21,",,,,,,,"66",",U,05,",,,"2034",,,,,,,,,,"45.8",",U","55.7",",,,U","35.8",",,,U",,,,,,,,,,,,
"USR0000AGLO","GLOBE ARIZONA, AZ US","33.3503","-110.6519","1112.5","2013-03",,,"6",,,,,,"32",",U,09,+",,,,,,,"80",",U,15,+",,,"2230",,,,,,,,,,"58.9",",U","69.9",",,,U","47.8",",,,U",,,,,,,,,,,,
"USR0000AGLO","GLOBE ARIZONA, AZ US","33.3503","-110.6519","1112.5","2013-04",,,"55",,,,,,"37",",U,18,",,,,,,,"89",",U,29,",,,"2353",,,,,,,,,,"62.6",",U","74.5",",,,U","50.6",",,,U",,,,,,,,,,,,
"US1AZMR0198","PHOENIX 5.6 N, AZ US","33.5204","-112.06871","355.1","2013-01",,,,,,,,,,,,,,,"1.05","2,,N,27,",,,,,,,,,,,"1.77","2,,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0198","PHOENIX 5.6 N, AZ US","33.5204","-112.06871","355.1","2013-02",,,,,,,,,,,,,,,"0.57","2,,N,21,",,,,,,,,,,,"0.89","2,,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0198","PHOENIX 5.6 N, AZ US","33.5204","-112.06871","355.1","2013-03",,,,,,,"0","2,N",,,,,"0.0","2,,N,31,+","0.40",",,N,09,",,,,,,,,,,,"0.61",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0198","PHOENIX 5.6 N, AZ US","33.5204","-112.06871","355.1","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.10",",,N,09,",,,,,,,,,,,"0.10",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"USC00028329","SUNSET CRATER NATIONAL MONUMENT, AZ US","35.3694","-111.5436","2127.5","2013-01",,,"0","7","31",",7","3",",7","-14",",7,12,","8",",,7,16,+","1.9",",,7,11,","0.96",",,7,26,","52",",7,24,+",,,"4182","7",,,,,"1.48",",,,7","3.9",",,,7","21.0",",7","37.5",",,,7","4.5",",,,7",,,,,,,,,,,,
"USC00028329","SUNSET CRATER NATIONAL MONUMENT, AZ US","35.3694","-111.5436","2127.5","2013-02",,,"0","7","17",",7","5",",7","-6",",7,11,","3",",,7,22,+","2.5",",,7,21,","0.15",",,7,21,","53","1,7,18,+",,,"5201","7",,,,,"0.45",",,,7","9.0",",,,7","27.4","1,7","42.5","1,,,7","12.4",",,,7",,,,,,,,,,,,
"USC00028329","SUNSET CRATER NATIONAL MONUMENT, AZ US","35.3694","-111.5436","2127.5","2013-03",,,"0","7","5",",7","1",",7","8",",7,24,","5",",,7,10,+","4.5",",,7,09,","0.57",",,7,09,","71",",7,17,",,,"6007","7",,,,,"0.63",",,,7","5.2",",,,7","39.0",",7","55.9",",,,7","22.1",",,,7",,,,,,,,,,,,
"USC00028329","SUNSET CRATER NATIONAL MONUMENT, AZ US","35.3694","-111.5436","2127.5","2013-04",,,"0","7","1",",7","1",",7","6",",7,19,","2",",,7,09,","1.5",",,7,09,","0.02",",,7,09,","80",",7,30,",,,"6621","7",,,,,"0.02",",,,7","1.5",",,,7","44.5",",7","61.2",",,,7","27.9",",,,7",,,,,,,,,,,,
"US1AZMR0199","SUN CITY WEST 1.2 NE, AZ US","33.678562","-112.352242","384.7","2013-01",,,,,,,,,,,,,,,"0.88","2,,N,27,",,,,,,,,,,,"1.35",",a,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0199","SUN CITY WEST 1.2 NE, AZ US","33.678562","-112.352242","384.7","2013-02",,,,,,,"0","2,N",,,,,"0.0","2,,N,28,+","0.51",",,N,12,",,,,,,,,,,,"0.66",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0199","SUN CITY WEST 1.2 NE, AZ US","33.678562","-112.352242","384.7","2013-03",,,,,,,"0","1,N",,,,,"0.0","1,,N,31,+","0.59",",,N,09,",,,,,,,,,,,"0.59",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZYV0017","PRESCOTT 2.9 WNW, AZ US","34.556501","-112.5074939","1734.6","2013-01",,,,,,,,,,,,,,,"0.90","1,,N,26,",,,,,,,,,,,"2.50","1,,,N",,,,,,,,,,,,,,,,,,,,
"US1AZYV0017","PRESCOTT 2.9 WNW, AZ US","34.556501","-112.5074939","1734.6","2013-02",,,,,,,"3","1,N",,,,,"4.5","1,,N,09,","0.18",",,N,09,",,,,,,,,,,,"0.48",",,,N","10.1","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZYV0017","PRESCOTT 2.9 WNW, AZ US","34.556501","-112.5074939","1734.6","2013-03",,,,,,,"1","3,N",,,,,"2.8","3,,N,09,","0.30","2,,N,09,",,,,,,,,,,,"0.69","2,,,N","2.8","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZYV0017","PRESCOTT 2.9 WNW, AZ US","34.556501","-112.5074939","1734.6","2013-04",,,,,,,"0","4,N",,,,,"0.0","4,T,N,10,+","0.11","4,,N,09,",,,,,,,,,,,"0.12","4,,,N","0.0","4,T,,N",,,,,,,,,,,,,,,,,,
"USC00028326","SUNRISE MOUNTAIN, AZ US","33.9733","-109.563","2856.0","2013-01",,,"0","7",,,"6",",7","-16","3,7,15,+",,,"13.0",",,7,29,","1.09",",,7,27,","53",",7,23,",,,,,,,,,"3.21",",,,7","51.0",",,,7","18.2","3,7","36.9",",,,7","-0.4","3,,,7",,,,,,,,,,,,
"USC00028326","SUNRISE MOUNTAIN, AZ US","33.9733","-109.563","2856.0","2013-02",,,"0","7",,,"7",",7","-10",",7,28,+",,,"12.0",",,7,21,","0.42",",,7,10,","50",",7,02,",,,,,,,,,"1.61",",,,7","47.0",",,,7","20.6",",7","36.1",",,,7","5.1",",,,7",,,,,,,,,,,,
"USC00028326","SUNRISE MOUNTAIN, AZ US","33.9733","-109.563","2856.0","2013-03",,,"0","7",,,"3",",7","0","1,7,01,",,,"15.0",",,7,09,","1.31",",,7,09,","61",",7,14,",,,,,,,,,"1.46",",,,7","22.0",",,,7","33.2","1,7","47.8",",,,7","18.5","1,,,7",,,,,,,,,,,,
"USC00028326","SUNRISE MOUNTAIN, AZ US","33.9733","-109.563","2856.0","2013-04",,,"0","7","0","3,7","0","3,7","1",",7,18,","0","3,,7,30,+","0.0","3,,7,30,+","0.00","3,,7,30,+","65",",7,30,+",,,,,,,,,"0.00","3,,,7","0.0","3,,,7","38.7",",7","52.6",",,,7","24.9",",,,7",,,,,,,,,,,,
"US1AZYV0011","PRESCOTT 16.2 NNW, AZ US","34.756633","-112.570521","1518.5","2013-01",,,,,,,"0","5,N",,,,,"0.0","5,,N,31,+","1.25","1,,N,26,",,,,,,,,,,,"1.88","1,,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZYV0011","PRESCOTT 16.2 NNW, AZ US","34.756633","-112.570521","1518.5","2013-03",,,,,,,"0","5,N",,,,,"0.0","5,,N,31,+","0.33","2,,N,09,",,,,,,,,,,,"0.33","2,,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZYV0011","PRESCOTT 16.2 NNW, AZ US","34.756633","-112.570521","1518.5","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.00",",T,N,09,",,,,,,,,,,,"0.00",",T,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"USC00027480","SAN CARLOS RESERVOIR, AZ US","33.1819","-110.5261","771.8","2013-03",,,,,,,,,"36",",7,01,",,,,,"0.73",",,7,09,","87",",7,16,+",,,,,,,,,"0.73",",,,7",,,"60.0",",7","76.4",",,,7","43.7",",,,7",,,,,,,,,,,,
"USC00027480","SAN CARLOS RESERVOIR, AZ US","33.1819","-110.5261","771.8","2013-04",,,,,,,,,,,,,,,"0.10","3,,7,10,",,,,,,,,,,,"0.10","3,,,7",,,,,,,,,,,,,,,,,,,,
"USW00053156","PHOENIX 7 S, AZ US","33.3471","-112.0832","427.9","2013-01",,,"0","R",,,,,"17","1,R,15,",,,,,"1.06",",,R,26,","78","1,R,23,",,,"992","R",,,,,"1.21",",,,R",,,"49.5","1,R","62.5","1,,,R","36.6","1,,,R",,,,,,,,,,,,
"USW00053156","PHOENIX 7 S, AZ US","33.3471","-112.0832","427.9","2013-02",,,"0","R",,,,,"30",",R,25,",,,,,"0.27",",,R,20,","76",",R,16,",,,"1365","R",,,,,"0.33",",,,R",,,"51.7",",R","64.5",",,,R","38.8",",,,R",,,,,,,,,,,,
"USW00053156","PHOENIX 7 S, AZ US","33.3471","-112.0832","427.9","2013-03",,,"53","R",,,,,"35",",R,01,",,,,,"0.76",",,R,08,","90",",R,14,",,,"1465","R",,,,,"0.78",",,,R",,,"63.5",",R","79.2",",,,R","47.8",",,,R",,,,,,,,,,,,
"USW00053156","PHOENIX 7 S, AZ US","33.3471","-112.0832","427.9","2013-04",,,"204","R",,,,,"42",",R,18,",,,,,"0.04",",,R,08,","99",",R,29,",,,"1484","R",,,,,"0.05",",,,R",,,"69.3",",R","85.2",",,,R","53.5",",,,R",,,,,,,,,,,,
"USW00053155","WILLIAMS 35 NNW, AZ US","35.7552","-112.3374","1825.8","2013-01",,,"0","R",,,,,"-3",",R,15,",,,,,"1.37",",,R,26,","57",",R,23,",,,"3150","R",,,,,"1.92",",,,R",,,"28.9",",R","40.6",",,,R","17.1",",,,R",,,,,,,,,,,,
"USW00053155","WILLIAMS 35 NNW, AZ US","35.7552","-112.3374","1825.8","2013-02",,,"0","R",,,,,"3",",R,12,",,,,,"0.36",",,R,09,","57",",R,16,",,,"4064","R",,,,,"0.41",",,,R",,,"32.3",",R","44.9",",,,R","19.8",",,,R",,,,,,,,,,,,
"USW00053155","WILLIAMS 35 NNW, AZ US","35.7552","-112.3374","1825.8","2013-03",,,"0","R",,,,,"17",",R,24,",,,,,"0.20",",,R,09,","74",",R,15,+",,,"4674","R",,,,,"0.36",",,,R",,,"45.3",",R","60.6",",,,R","30.1",",,,R",,,,,,,,,,,,
"USW00053155","WILLIAMS 35 NNW, AZ US","35.7552","-112.3374","1825.8","2013-04",,,"0","R",,,,,"22",",R,18,",,,,,"0.11",",,R,08,","82",",R,29,",,,"5154","R",,,,,"0.11",",,,R",,,"49.0",",R","65.1",",,,R","32.8",",,,R",,,,,,,,,,,,
"USW00053154","YUMA 27 ENE, AZ US","32.835","-114.1884","189.0","2013-01",,,"0","R",,,,,"24",",R,13,",,,,,"0.40",",,R,27,","78",",R,23,",,,"752","R",,,,,"0.65",",,,R",,,"52.6",",R","64.8",",,,R","40.4",",,,R",,,,,,,,,,,,
"USW00053154","YUMA 27 ENE, AZ US","32.835","-114.1884","189.0","2013-02",,,"0","R",,,,,"32","1,R,12,",,,,,"0.02",",,R,20,","79","1,R,16,",,,"1000","R",,,,,"0.04",",,,R",,,"55.8","1,R","69.3","1,,,R","42.3","1,,,R",,,,,,,,,,,,
"USW00053154","YUMA 27 ENE, AZ US","32.835","-114.1884","189.0","2013-03",,,"122","R",,,,,"41",",R,01,",,,,,"0.17",",,R,08,","95",",R,14,",,,"1037","R",,,,,"0.17",",,,R",,,"67.7",",R","83.2",",,,R","52.3",",,,R",,,,,,,,,,,,
"USW00053154","YUMA 27 ENE, AZ US","32.835","-114.1884","189.0","2013-04",,,"348","R",,,,,"47",",R,19,",,,,,"0.00",",,R,30,+","103",",R,29,",,,"1040","R",,,,,"0.00",",,,R",,,"72.4",",R","87.8",",,,R","57.1",",,,R",,,,,,,,,,,,
"US1AZYV0018","COTTONWOOD 1.4 WSW, AZ US","34.7231466","-112.0237581","1068.0","2013-01",,,,,,,"0","3,N",,,,,"0.0","3,,N,31,+","0.68",",,N,26,",,,,,,,,,,,"1.44",",,,N","0.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZYV0018","COTTONWOOD 1.4 WSW, AZ US","34.7231466","-112.0237581","1068.0","2013-02",,,,,,,"0","5,N",,,,,"0.0","5,,N,28,+","0.09","2,,N,21,",,,,,,,,,,,"0.17","2,,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZYV0018","COTTONWOOD 1.4 WSW, AZ US","34.7231466","-112.0237581","1068.0","2013-03",,,,,,,"0","4,N",,,,,"0.0","4,,N,31,+","0.88","1,,N,09,",,,,,,,,,,,"1.11","1,,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZYV0018","COTTONWOOD 1.4 WSW, AZ US","34.7231466","-112.0237581","1068.0","2013-04",,,,,,,"0",",N",,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0075","GILBERT 3.8 NW, AZ US","33.374088","-111.805307","373.4","2013-01",,,,,,,"0","3,N",,,,,"0.0","3,,N,31,+","1.40",",,N,27,",,,,,,,,,,,"2.16",",,,N","0.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0075","GILBERT 3.8 NW, AZ US","33.374088","-111.805307","373.4","2013-02",,,,,,,"0","1,N",,,,,"0.0","1,,N,28,+","0.34",",,N,21,",,,,,,,,,,,"0.37",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0075","GILBERT 3.8 NW, AZ US","33.374088","-111.805307","373.4","2013-03",,,,,,,"0","2,N",,,,,"0.0","2,,N,31,+","0.65",",,N,09,",,,,,,,,,,,"0.65",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0075","GILBERT 3.8 NW, AZ US","33.374088","-111.805307","373.4","2013-04",,,,,,,"0",",N",,,,,"0.0",",,N,30,+","0.06",",,N,08,",,,,,,,,,,,"0.06",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,,,
"USR0000ASCA","SAN CARLOS NUMBER 1 ARIZONA, AZ US","33.3717","-110.4569","846.4","2013-01",,,"0","U",,,,,"17",",U,13,",,,,,,,"71",",U,22,+",,,,,,,,,,,,,"44.7",",U","57.6",",,,U","31.7",",,,U",,,,,,,,,,,,
"USR0000ASCA","SAN CARLOS NUMBER 1 ARIZONA, AZ US","33.3717","-110.4569","846.4","2013-02",,,"0","U",,,,,"27",",U,25,+",,,,,,,"71",",U,15,+",,,,,,,,,,,,,"48.2",",U","62.0",",,,U","34.4",",,,U",,,,,,,,,,,,
"USR0000ASCA","SAN CARLOS NUMBER 1 ARIZONA, AZ US","33.3717","-110.4569","846.4","2013-03",,,"15","U",,,,,"36",",U,01,",,,,,,,"87",",U,15,+",,,,,,,,,,,,,"60.7",",U","76.8",",,,U","44.5",",,,U",,,,,,,,,,,,
"USR0000ASCA","SAN CARLOS NUMBER 1 ARIZONA, AZ US","33.3717","-110.4569","846.4","2013-04",,,"106","U",,,,,"40",",U,11,",,,,,,,"96",",U,29,",,,,,,,,,,,,,"66.0",",U","82.0",",,,U","50.0",",,,U",,,,,,,,,,,,
"US1AZMR0070","KOMATKE 5.0 E, AZ US","33.303444","-112.092028","394.1","2013-01",,,,,,,"0","4,N",,,,,"0.0","4,,N,31,+","0.80",",,N,27,",,,,,,,,,,,"1.25",",,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0070","KOMATKE 5.0 E, AZ US","33.303444","-112.092028","394.1","2013-02",,,,,,,"0","3,N",,,,,"0.0","3,,N,28,+","0.15",",,N,21,",,,,,,,,,,,"0.21",",,,N","0.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0070","KOMATKE 5.0 E, AZ US","33.303444","-112.092028","394.1","2013-03",,,,,,,"0","1,N",,,,,"0.0","1,,N,31,+","0.24",",,N,08,",,,,,,,,,,,"0.24",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0070","KOMATKE 5.0 E, AZ US","33.303444","-112.092028","394.1","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.03",",,N,09,",,,,,,,,,,,"0.03",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0071","SCOTTSDALE 7.8 SSW, AZ US","33.474109","-111.939508","387.4","2013-01",,,,,,,"0","5,N",,,,,"0.0","5,,N,31,+","1.10",",,N,27,",,,,,,,,,,,"1.64",",,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0071","SCOTTSDALE 7.8 SSW, AZ US","33.474109","-111.939508","387.4","2013-02",,,,,,,,,,,,,,,"0.43","1,,N,21,",,,,,,,,,,,"0.65","1,,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0071","SCOTTSDALE 7.8 SSW, AZ US","33.474109","-111.939508","387.4","2013-03",,,,,,,"0","4,N",,,,,"0.0","4,,N,31,+","0.62","1,,N,09,",,,,,,,,,,,"1.05","1,,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0071","SCOTTSDALE 7.8 SSW, AZ US","33.474109","-111.939508","387.4","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.03",",,N,09,",,,,,,,,,,,"0.03",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZYV0042","PRESCOTT 4.6 N, AZ US","34.6062","-112.4623","1599.0","2013-01",,,,,,,,,,,,,,,"0.88","2,,N,26,",,,,,,,,,,,"1.94",",a,,N",,,,,,,,,,,,,,,,,,,,
"US1AZYV0042","PRESCOTT 4.6 N, AZ US","34.6062","-112.4623","1599.0","2013-02",,,,,,,"3","1,N",,,,,"5.3","1,,N,09,","0.23",",,N,09,",,,,,,,,,,,"0.43",",,,N","9.5","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZYV0042","PRESCOTT 4.6 N, AZ US","34.6062","-112.4623","1599.0","2013-03",,,,,,,"1","1,N",,,,,"1.5","1,,N,09,","0.42",",,N,09,",,,,,,,,,,,"0.48",",,,N","1.5","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZCH0039","HUACHUCA CITY 3.4 N, AZ US","31.676897","-110.332276","1318.6","2013-01",,,,,,,"0","4,N",,,,,"0.0","4,T,N,29,+","0.17","2,,N,26,",,,,,,,,,,,"0.46","2,,,N","0.0","4,T,,N",,,,,,,,,,,,,,,,,,
"US1AZCH0039","HUACHUCA CITY 3.4 N, AZ US","31.676897","-110.332276","1318.6","2013-02",,,,,,,"1","4,N",,,,,"2.0","4,,N,21,","0.16","3,,N,21,",,,,,,,,,,,"0.25","3,,,N","2.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZCH0039","HUACHUCA CITY 3.4 N, AZ US","31.676897","-110.332276","1318.6","2013-03",,,,,,,"0","4,N",,,,,"0.0","4,,N,31,+","0.12","1,,N,09,",,,,,,,,,,,"0.15","1,,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0069","GILBERT 7.1 SE, AZ US","33.25055","-111.688999","411.5","2013-01",,,,,,,,,,,,,,,"1.25","4,,N,27,",,,,,,,,,,,"1.37","4,,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0069","GILBERT 7.1 SE, AZ US","33.25055","-111.688999","411.5","2013-02",,,,,,,"0","5,N",,,,,"0.0","5,,N,28,+","0.48",",,N,21,",,,,,,,,,,,"0.59",",,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0069","GILBERT 7.1 SE, AZ US","33.25055","-111.688999","411.5","2013-03",,,,,,,,,,,,,,,"0.55","4,,N,08,",,,,,,,,,,,"0.95","4,,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0069","GILBERT 7.1 SE, AZ US","33.25055","-111.688999","411.5","2013-04",,,,,,,"0","3,N",,,,,"0.0","3,,N,30,+","0.15","2,,N,09,",,,,,,,,,,,"0.15","2,,,N","0.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZYV0040","PRESCOTT 4.8 E, AZ US","34.543422","-112.376362","1639.2","2013-04",,,,,,,"0","3,N",,,,,"0.0","3,,N,30,+","0.20","2,,N,09,",,,,,,,,,,,"0.20","2,,,N","0.0","3,,,N",,,,,,,,,,,,,,,,,,
"USR0000AGOO","GOODWIN MESA ARIZONA, AZ US","34.75","-113.3","1280.2","2013-01",,,"0","U",,,,,"14",",U,13,",,,,,,,"70",",U,22,",,,"1725","U",,,,,,,,,"42.4",",U","54.4",",,,U","30.4",",,,U",,,,,,,,,,,,
"USR0000AGOO","GOODWIN MESA ARIZONA, AZ US","34.75","-113.3","1280.2","2013-02",,,"0","U",,,,,"24",",U,10,",,,,,,,"70",",U,16,",,,"2322","U",,,,,,,,,"43.7",",U","55.3",",,,U","32.1",",,,U",,,,,,,,,,,,
"USR0000AGOO","GOODWIN MESA ARIZONA, AZ US","34.75","-113.3","1280.2","2013-03",,,"1","U",,,,,"33",",U,09,+",,,,,,,"82",",U,14,",,,"2621","U",,,,,,,,,"55.4",",U","68.9",",,,U","41.8",",,,U",,,,,,,,,,,,
"USR0000AGOO","GOODWIN MESA ARIZONA, AZ US","34.75","-113.3","1280.2","2013-04",,,"18","U",,,,,"32","1,U,18,",,,,,,,"90","1,U,29,",,,"2809","U",,,,,,,,,"58.7","2,U","73.2","1,,,U","44.2","1,,,U",,,,,,,,,,,,
"US1AZMR0065","TEMPE 4.1 S, AZ US","33.329634","-111.936792","359.7","2013-01",,,,,,,"0","5,N",,,,,"0.0","5,,N,31,+","0.82",",,N,27,",,,,,,,,,,,"1.57",",,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0065","TEMPE 4.1 S, AZ US","33.329634","-111.936792","359.7","2013-02",,,,,,,"0","1,N",,,,,"0.0","1,,N,28,+","0.16",",,N,21,",,,,,,,,,,,"0.16",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0065","TEMPE 4.1 S, AZ US","33.329634","-111.936792","359.7","2013-03",,,,,,,"0","2,N",,,,,"0.0","2,,N,31,+","0.57",",,N,09,",,,,,,,,,,,"0.90",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0065","TEMPE 4.1 S, AZ US","33.329634","-111.936792","359.7","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.04",",,N,09,",,,,,,,,,,,"0.04",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"USC00026117","ORACLE STATE PARK, AZ US","32.61","-110.7317","1400.6","2013-01",,,"0","7",,,,,"8",",7,15,",,,,,"0.37",",,7,27,","73",",7,24,",,,,,,,,,"0.95",",,,7",,,"40.9",",7","54.2",",,,7","27.7",",,,7",,,,,,,,,,,,
"USC00026117","ORACLE STATE PARK, AZ US","32.61","-110.7317","1400.6","2013-02",,,"0","7",,,,,"19",",7,12,",,,,,"0.22",",,7,21,","69",",7,17,",,,,,,,,,"0.46",",,,7",,,"42.1",",7","56.2",",,,7","28.0",",,,7",,,,,,,,,,,,
"USC00026117","ORACLE STATE PARK, AZ US","32.61","-110.7317","1400.6","2013-03",,,"3","7",,,,,"28",",7,11,+",,,,,"1.60",",,7,09,","84",",7,15,",,,,,,,,,"1.61",",,,7",,,"55.4",",7","69.9",",,,7","40.9",",,,7",,,,,,,,,,,,
"USC00026117","ORACLE STATE PARK, AZ US","32.61","-110.7317","1400.6","2013-04",,,"40","7",,,,,"28","2,7,19,",,,,,"0.28",",,7,09,","87",",7,30,",,,,,,,,,"0.29",",,,7",,,"60.7","2,7","74.6",",,,7","46.8","2,,,7",,,,,,,,,,,,
"US1AZMR0068","MESA 1.3 NNE, AZ US","33.434257","-111.728641","412.7","2013-01",,,,,,,,,,,,,,,"0.72",",,N,27,",,,,,,,,,,,"2.02",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0068","MESA 1.3 NNE, AZ US","33.434257","-111.728641","412.7","2013-02",,,,,,,,,,,,,,,"0.43",",,N,21,",,,,,,,,,,,"0.55",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0068","MESA 1.3 NNE, AZ US","33.434257","-111.728641","412.7","2013-03",,,,,,,"0","3,N",,,,,"0.0","3,,N,31,+","0.56",",,N,09,",,,,,,,,,,,"0.81",",,,N","0.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0068","MESA 1.3 NNE, AZ US","33.434257","-111.728641","412.7","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.10",",,N,09,",,,,,,,,,,,"0.10",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"USC00026353","PEARCE SUNSITES, AZ US","31.93723","-109.8395","1322.5","2013-01",,,"0","7",,,,,"6",",7,15,",,,,,"0.12",",,7,26,","71",",7,23,+",,,"1737","7",,,,,"0.27",",,,7",,,"40.4",",7","55.3",",,,7","25.6",",,,7",,,,,,,,,,,,
"USC00026353","PEARCE SUNSITES, AZ US","31.93723","-109.8395","1322.5","2013-02",,,"0","7",,,,,"16",",7,25,+",,,,,"0.12",",,7,21,","69",",7,17,",,,"2372","7",,,,,"0.13",",,,7",,,"42.3",",7","58.6",",,,7","26.0",",,,7",,,,,,,,,,,,
